Strategy name,Entry time,Symbol,Entry price,Exit time,Exit price,PnL %,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger,Profit,Entry Date,Entry Hour,Entry month,Entry day,Exit Date,Exit Hour,Exit month,Exit day,Entry minute,Exit minute
1 hour MACD,2023-07-26 09:00:00,AMPUSDT,0.002747,2023-07-26 13:00:00,0.002447,-10.92100473,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0449999999999999,2023-07-26,9,7,26,2023-07-26,13,7,26,0,0
1 hour MACD,2023-08-17 18:00:00,MINAUSDT,0.431,2023-08-17 22:00:00,0.384,-10.90487239,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,7.049999999999998,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 04:00:00,TVKUSDT,0.02294,2023-08-17 22:00:00,0.02044,-10.89799477,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.3749999999999998,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 02:00:00,CTKUSDT,0.534,2023-08-17 22:00:00,0.476,-10.86142322,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,n,y,n,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,8.700000000000008,2023-08-17,2,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 04:00:00,RAREUSDT,0.0654,2023-08-17 22:00:00,0.0584,-10.70336391,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,1.0499999999999998,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 19:01:00,IOSTUSDT,0.00762,2023-08-17 22:00:00,0.00681,-10.62992126,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1215,2023-08-17,19,8,17,2023-08-17,22,8,17,1,0
1 hour MACD,2023-08-17 18:00:00,XEMUSDT,0.0262,2023-08-17 22:00:00,0.02342,-10.61068702,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,y,n,y,y,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.4170000000000002,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,COTIUSDT,0.0441,2023-08-17 22:00:00,0.0395,-10.430839,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.69,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,ALGOUSDT,0.1026,2023-08-17 22:00:00,0.092,-10.33138402,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,1.59,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,IOTAUSDT,0.1546,2023-08-17 22:00:00,0.1387,-10.28460543,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,2.385,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 19:00:00,THETAUSDT,0.672,2023-08-17 22:00:00,0.603,-10.26785714,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,10.350000000000009,2023-08-17,19,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,UTKUSDT,0.0598,2023-08-17 22:00:00,0.0537,-10.2006689,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.915,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 03:00:00,ROSEUSDT,0.04309,2023-08-17 22:00:00,0.03878,-10.00232072,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.6465000000000002,2023-08-17,3,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 20:01:00,AXSUSDT,5.29,2023-08-17 22:00:00,4.77,-9.829867675,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,78.00000000000007,2023-08-17,20,8,17,2023-08-17,22,8,17,1,0
1 hour MACD,2023-08-17 20:01:00,ZILUSDT,0.01764,2023-08-17 22:00:00,0.01595,-9.580498866,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.2535,2023-08-17,20,8,17,2023-08-17,22,8,17,1,0
1 hour MACD,2023-07-18 21:00:00,1INCHUSDT,0.3563,2023-07-20 16:00:00,0.3226,-9.458321639,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,n,5.0550000000000015,2023-07-18,21,7,18,2023-07-20,16,7,20,0,0
1 hour MACD,2023-08-14 07:00:00,BLZUSDT,0.1132,2023-08-14 09:00:00,0.1027,-9.275618375,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,1.5749999999999993,2023-08-14,7,8,14,2023-08-14,9,8,14,0,0
1 hour MACD,2023-08-09 02:00:00,OXTUSDT,0.0766,2023-08-09 09:00:00,0.0695,-9.268929504,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,1.0649999999999993,2023-08-09,2,8,9,2023-08-09,9,8,9,0,0
1 hour MACD,2023-08-17 04:00:00,ONGUSDT,0.227,2023-08-17 22:00:00,0.2061,-9.207048458,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,y,y,y,y,n,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,n,n,3.135,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 06:00:00,CLVUSDT,0.03469,2023-08-17 22:00:00,0.03153,-9.109253387,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,0.4739999999999994,2023-08-17,6,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,BICOUSDT,0.2241,2023-08-17 22:00:00,0.2037,-9.103078983,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y,n,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,3.06,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 04:00:00,SCUSDT,0.002979,2023-08-17 22:00:00,0.002708,-9.09701242,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,y,n,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,0.04065,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-07-23 10:00:00,MDTUSDT,0.05234,2023-07-23 14:00:00,0.04759,-9.075277035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,y,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,y,n,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,0.7124999999999996,2023-07-23,10,7,23,2023-07-23,14,7,23,0,0
1 hour MACD,2023-08-07 21:00:00,FIOUSDT,0.02309,2023-08-08 04:01:00,0.02103,-8.921611087,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,n,y,y,y,y,y,y,y,n,y,n,y,y,n,n,y,y,y,n,n,y,n,y,y,y,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.3089999999999999,2023-08-07,21,8,7,2023-08-08,4,8,8,0,1
1 hour MACD,2023-08-17 18:00:00,MOVRUSDT,4.94,2023-08-17 22:00:00,4.52,-8.502024291,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,n,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,63.00000000000012,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 04:00:00,PONDUSDT,0.00818,2023-08-17 22:00:00,0.00749,-8.435207824,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,0.1034999999999999,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-14 11:00:00,BLZUSDT,0.1152,2023-08-14 13:00:00,0.1056,-8.333333333,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,1.4399999999999995,2023-08-14,11,8,14,2023-08-14,13,8,14,0,0
1 hour MACD,2023-08-17 04:00:00,FIOUSDT,0.02004,2023-08-17 22:00:00,0.01837,-8.333333333,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.2504999999999996,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,NEARUSDT,1.205,2023-08-17 22:00:00,1.105,-8.298755187,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,15.000000000000014,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 04:00:00,VITEUSDT,0.01288,2023-08-17 22:00:00,0.01183,-8.152173913,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1575,2023-08-17,4,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,ORNUSDT,0.5888,2023-08-17 22:00:00,0.541,-8.118206522,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,7.169999999999993,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-08-17 18:00:00,XTZUSDT,0.728,2023-08-17 22:00:00,0.669,-8.104395604,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,8.84999999999999,2023-08-17,18,8,17,2023-08-17,22,8,17,0,0
1 hour MACD,2023-07-11 20:00:00,KMDUSDT,0.2794,2023-07-11 22:00:00,0.2577,-7.766642806,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,n,y,n,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,3.2549999999999994,2023-07-11,20,7,11,2023-07-11,22,7,11,0,0
1 hour MACD,2023-07-11 18:00:00,LSKUSDT,0.918,2023-07-11 20:00:00,0.847,-7.734204793,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,10.65000000000001,2023-07-11,18,7,11,2023-07-11,20,7,11,0,0
1 hour MACD,2023-07-14 16:00:00,STXUSDT,0.6961,2023-07-14 19:00:00,0.6426,-7.685677345,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,y,n,y,n,n,n,y,y,n,y,y,n,y,y,n,n,n,n,n,n,n,n,n,n,n,n,8.025000000000016,2023-07-14,16,7,14,2023-07-14,19,7,14,0,0
1 hour MACD,2023-08-16 13:00:00,HBARUSDT,0.0678,2023-08-17 00:00:00,0.0626,-7.669616519,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,y,y,n,n,y,y,y,n,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,0.7799999999999995,2023-08-16,13,8,16,2023-08-17,0,8,17,0,0
1 hour MACD,2023-07-20 09:00:00,XECUSDT,3.41e-05,2023-07-20 16:00:00,3.15e-05,-7.64947245,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,y,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,0.00039,2023-07-20,9,7,20,2023-07-20,16,7,20,0,0
