Strategy name,Entry time,Symbol,Entry price,Entry indicators,Exit time,Exit price,PnL %,PnL,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger
1 hour MACD,7/26/2023 4:00,SCUSDT,0.003345,MACD Bollinger,7/26/2023 12:00,0.003333,-0.358744395,-1.20E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,y,n,n,y,y,y,n,n,y,n,n,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,y,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/10/2023 16:00,TVKUSDT,0.02511,MACD RSI Bollinger,8/11/2023 3:00,0.02502,-0.358422939,-9.00E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,y,y,y,n,y,n,n,n,y,n,y,y,n,y,y,n,y,y,y,n,n,y,y,y,y,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/3/2023 16:00,CLVUSDT,0.03639,MACD RSI Bollinger,8/3/2023 17:00,0.03626,-0.357241,-0.00013,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,y,n,n,n,y,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 3:00,RNDRUSDT,1.68,MACD,8/13/2023 17:00,1.674,-0.357142857,-0.006,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/28/2023 14:00,BICOUSDT,0.2241,MACD EMA,7/28/2023 18:00,0.2233,-0.35698349,-0.0008,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,y,y,n,y,y,n,y,y,n,n,n,y,y,y,y,y,n,n,n,n,y,y,n,n,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 18:00,WAVESUSDT,1.961,MACD SMA TSI,7/30/2023 6:00,1.954,-0.356960734,-0.007,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,y,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 2:00,NEARUSDT,1.401,MACD,7/29/2023 8:00,1.396,-0.356887937,-0.005,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/10/2023 14:00,FIROUSDT,1.686,MACD TSI SuperTrendVsDEMA Bollinger,8/11/2023 3:00,1.68,-0.355871886,-0.006,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/22/2023 4:00,SCUSDT,0.003377,MACD,7/22/2023 5:00,0.003365,-0.355344981,-1.20E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,y,n,y,n,y,y,n,y,y,n,n,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,y,y,y,n,n,n,y,y,y,n,y,y,n,n,y,y,y,y,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 19:00,NEARUSDT,1.408,MACD,7/29/2023 22:00,1.403,-0.355113636,-0.005,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/3/2023 13:00,VIDTUSDT,0.01976,MACD RSI Bollinger,8/4/2023 7:00,0.01969,-0.354251012,-7.00E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/5/2023 1:00,IOTAUSDT,0.1694,MACD,8/5/2023 2:00,0.1688,-0.354191263,-0.0006,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/27/2023 4:00,OGNUSDT,0.1135,MACD KDJ,7/27/2023 10:00,0.1131,-0.352422907,-0.0004,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/26/2023 21:00,SCUSDT,0.003406,MACD EMA,7/27/2023 8:00,0.003394,-0.352319436,-1.20E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,n,y,y,y,y,n,y,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/11/2023 14:00,AVAUSDT,0.568,MACD RSI Bollinger,8/12/2023 11:00,0.566,-0.352112676,-0.002,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,y,n,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/20/2023 1:00,HBARUSDT,0.057,MACD RSI,7/20/2023 9:00,0.0568,-0.350877193,-0.0002,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/26/2023 5:00,RLCUSDT,1.141,MACD,7/26/2023 9:00,1.137,-0.350569676,-0.004,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/18/2023 8:00,IOTXUSDT,0.01428,MACD,8/19/2023 23:00,0.01423,-0.350140056,-5.00E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,y,y,y,n,n,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/11/2023 23:00,IOSTUSDT,0.00857,MACD TSI Bollinger,8/12/2023 5:00,0.00854,-0.350058343,-3.00E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,y,y,n,y,n,n,n,n,y,y,y,n,n,n,y,y,y,y,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/9/2023 11:00,XLMUSDT,0.1429,MACD TSI,8/9/2023 12:00,0.1424,-0.349895031,-0.0005,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n
1 hour MACD,7/15/2023 8:00,BTCUSDT,30338,MACD,7/17/2023 0:00,30231.99,-0.349429758,-106.01,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 19:00,BTCUSDT,29422.12,MACD Bollinger,8/13/2023 23:00,29319.41,-0.349091092,-102.71,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,y,n,n,n,y,y,n,y,y,y,n,y,y,n,y,n,n,y,y,y,y,n,y,y,y,n,y,n,y,y,n,y,y,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/27/2023 21:00,SYSUSDT,0.1147,MACD KDJ,7/28/2023 4:00,0.1143,-0.348735833,-0.0004,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 15:00,SKLUSDT,0.0287,MACD TSI,8/13/2023 16:00,0.0286,-0.348432056,-1.00E-04,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 7:00,AVAUSDT,0.574,MACD RSI,8/13/2023 8:00,0.572,-0.348432056,-0.002,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,y,y,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/14/2023 23:00,BCHUSDT,230.2,MACD KDJ TSI,8/15/2023 2:00,229.4,-0.347523892,-0.8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,n,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/22/2023 3:00,ICXUSDT,0.2309,MACD RSI TSI Bollinger,7/22/2023 11:00,0.2301,-0.346470333,-0.0008,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,y,y,y,y,n,n,n,y,n,y,y,n,n,n,n,y,n,n,y,n,n,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/19/2023 16:01,TWTUSDT,0.8372,MACD KDJ RSI Bollinger,7/19/2023 17:00,0.8343,-0.346392738,-0.0029,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/3/2023 18:00,TWTUSDT,0.9242,MACD,8/3/2023 19:00,0.921,-0.346245401,-0.0032,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/10/2023 16:00,QTUMUSDT,2.6,MACD EMA RSI Bollinger,8/10/2023 17:00,2.591,-0.346153846,-0.009,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,n,y,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/20/2023 6:01,VTHOUSDT,0.001157,MACD KDJ Bollinger,7/20/2023 7:00,0.001153,-0.345721694,-4.00E-06,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,y,y,n,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,y,y,n,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/9/2023 7:00,AVAUSDT,0.579,MACD TSI,8/9/2023 16:00,0.577,-0.345423143,-0.002,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,n,y,y,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 18:00,SFPUSDT,0.4347,MACD,7/30/2023 1:00,0.4332,-0.345065562,-0.0015,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,n,n,y,y,y,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/9/2023 9:00,ZENUSDT,8.7,MACD TSI,8/10/2023 19:00,8.67,-0.344827586,-0.03,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/10/2023 2:00,DOGEUSDT,0.07566,MACD,8/10/2023 8:00,0.0754,-0.343642612,-0.00026,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,y,y,y,n,y,n,n,n,y,y,y,n,y,y,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,8/14/2023 22:00,ADAUSDT,0.291,MACD KDJ Bollinger,8/15/2023 3:00,0.29,-0.343642612,-0.001,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/13/2023 0:01,GRTUSDT,0.1166,MACD,7/13/2023 1:00,0.1162,-0.343053173,-0.0004,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,y,y,y,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 5:00,NULSUSDT,0.2043,MACD RSI TSI Bollinger,7/29/2023 9:00,0.2036,-0.342633382,-0.0007,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/3/2023 16:00,MDTUSDT,0.04677,MACD TSI,8/4/2023 6:00,0.04661,-0.342099637,-0.00016,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,y,n,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,y,n,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/20/2023 6:00,GRTUSDT,0.117,MACD KDJ RSI TSI Bollinger,7/20/2023 16:00,0.1166,-0.341880342,-0.0004,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,y,y,n,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 4:00,CTKUSDT,0.586,MACD,8/13/2023 6:00,0.584,-0.341296928,-0.002,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
